key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
1838978,"Catoryctis subparallela (Walker, 1864)",Catoryctis subparallela,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis subparallela,2,Oecophora nexella,"Oecophora nexella Walker, 1864",4685342,SYNONYM,,"Walker, 1864",
1838978,"Catoryctis subparallela (Walker, 1864)",Catoryctis subparallela,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis subparallela,2,Oecophora subparallela,"Oecophora subparallela Walker, 1864",4685344,SYNONYM,,"Walker, 1864",Walker (1864) List of the specimens of lepidopterous insects in the collection of the British Museum. (29). Available from https://www.biodiversitylibrary.org/page/38948139
4686550,"Brachybelistis blackburnii (Lower, 1892)",Brachybelistis blackburnii,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Brachybelistis,Brachybelistis blackburnii,1,Cryptophaga blackburnii,"Cryptophaga blackburnii Lower, 1892",5802290,SYNONYM,,"Lower, 1892",
4686552,"Brachybelistis pentachroa (Lower, 1901)",Brachybelistis pentachroa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Brachybelistis,Brachybelistis pentachroa,4,Xylorycta pentachroa,"Xylorycta pentachroa Lower, 1901",4686553,SYNONYM,,"Lower, 1901",
1838081,"Telecrates desmochrysa Lower, 1896",Telecrates desmochrysa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Telecrates,Telecrates desmochrysa,0,Telecrates nigricansella,"Telecrates nigricansella Tepper, 1899",12056557,SYNONYM,,"Tepper, 1899",
1838084,"Telecrates laetiorella (Walker, 1864)",Telecrates laetiorella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Telecrates,Telecrates laetiorella,1,Oecophora laetiorella,"Oecophora laetiorella Walker, 1864",4684679,SYNONYM,,"Walker, 1864",Walker (1864) List of the specimens of lepidopterous insects in the collection of the British Museum. (29). Available from https://www.biodiversitylibrary.org/page/38948139
4684680,"Telecrates melanochrysa (Turner, 1939)",Telecrates melanochrysa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Telecrates,Telecrates melanochrysa,0,Xylorycta melanochrysa,"Xylorycta melanochrysa Turner, 1939",1835201,SYNONYM,,"Turner, 1939",
1836858,"Gomphoscopa catoryctopsis (Lower, 1893)",Gomphoscopa catoryctopsis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Gomphoscopa,Gomphoscopa catoryctopsis,0,Pachycera catoryctopsis,"Pachycera catoryctopsis Lower, 1893",5802289,SYNONYM,,"Lower, 1893",Lower (1893) Transactions of the Royal Society of South Australia. 17.
4684912,"Thymiatris allocrossa (Turner, 1902)",Thymiatris allocrossa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Thymiatris,Thymiatris allocrossa,2,Lichenaula allocrossa,"Lichenaula allocrossa Turner, 1902",1835068,SYNONYM,,"Turner, 1902",
4684910,"Thymiatris cephalochra (Lower, 1894)",Thymiatris cephalochra,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Thymiatris,Thymiatris cephalochra,3,Xylorycta cephalochra,"Xylorycta cephalochra Lower, 1894",1835215,SYNONYM,,"Lower, 1894",
4686613,"Leptobelistis isthmodes (Meyrick, 1922)",Leptobelistis isthmodes,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Leptobelistis,Leptobelistis isthmodes,5,Oegoconia isthmodes,"Oegoconia isthmodes Meyrick, 1922",1845960,SYNONYM,,"Meyrick, 1922",
4685356,"Plectophila acrochroa (Turner, 1900)",Plectophila acrochroa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Plectophila,Plectophila acrochroa,1,Xylorycta acrochroa,"Xylorycta acrochroa Turner, 1900",1835287,SYNONYM,,"Turner, 1900",
1839604,"Plectophila discalis (Walker, 1865)",Plectophila discalis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Plectophila,Plectophila discalis,1,Acontia discalis,"Acontia discalis Walker, 1865",7385435,SYNONYM,,"Walker, 1865",
1839604,"Plectophila discalis (Walker, 1865)",Plectophila discalis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Plectophila,Plectophila discalis,1,Lichenaula inscripta,"Lichenaula inscripta Turner, 1898",4685366,SYNONYM,,"Turner, 1898",
